date,title,user,views,recommends,unrecommends
2022-10-12 09:51:00,교모세포종은?,"
				cyju****
			",142,1,2
2022-10-12 12:35:00,교모세포종은?,"
				kwc1****
			",61,0,0
2022-10-12 09:50:00,단기적으로해?자,"
				poh9****
			",92,2,0
2022-10-12 09:49:00,ㅋㅋㅋㅋ ㅋㄷㅋㄷ 모 회원님 ,"
				cc******
			",95,1,1
2022-10-12 09:47:00,"FDA, 간암 1차 제출자료 별도 보완요청 없이 NDA 진행 긍정적 평가""","
				yaou****
			",282,4,0
2022-10-12 09:46:00,기사내고 ,"
				kang****
			",156,0,0
2022-10-12 09:46:00,사기세라닙!!!,"
				cc******
			",119,2,1
2022-10-12 09:43:00,진짜바이오주하는거위험하다,"
				kms8****
			",102,0,0
2022-10-12 09:42:00,한국증권은 유상증자 주관사인데,"
				lsb1****
			",113,0,0
2022-10-12 09:42:00,와아아아!$^^ !!  ,"
				cc******
			",82,0,0
2022-10-12 09:41:00,어림도없지 사기세라닙 ㅋㅋㅋㅋㅋ,"
				poh9****
			",95,1,0
2022-10-12 09:40:00,사전미팅,"
				bigy****
			",100,0,0
2022-10-12 09:39:00,속보!!!^^,"
				cc******
			",115,0,0
2022-10-12 09:39:00,전강후약..^.~,"
				mbjs****
			",96,0,0
2022-10-12 09:42:00,전강후약..^.~,"
				gt63****
			",74,0,0
2022-10-12 09:39:00,"HLB,정보가있으니 다르네요.","
				b9******
			",87,2,0
2022-10-12 09:39:00,오늘 거래량 한번 터져라 손바꿈은  호재다호재,"
				gt63****
			",87,0,0
2022-10-12 09:38:00,애들아 엘비는 FDA허가 되면,"
				hope****
			",118,0,0
2022-10-12 09:37:00,호재 나왔는데..,"
				ba******
			",115,0,0
2022-10-12 09:37:00,지금 뉴스보고 개미들이 사서,"
				yang****
			",109,0,1
2022-10-12 09:36:00,아무리 장난해봐라,"
				jhj6****
			",104,1,1
2022-10-12 09:36:00,엘톄 한한가 ,"
				cc******
			",96,0,0
2022-10-12 09:34:00,여기는 공매가 문제인건 틀림없고 세력이 또,"
				njsk****
			",95,0,0
2022-10-12 09:34:00,꿈 깹시다 상 은 무신 상!!,"
				cc******
			",86,0,0
2022-10-12 09:34:00,"FDA, 간암 1차 제출자료 별도 보완요청 없이 NDA 진행 긍정적 평가""","
				yaou****
			",132,0,0
2022-10-12 09:33:00,대통이란자가 대통밥이나,"
				jhj6****
			",82,0,0
2022-10-12 09:32:00,공매도 ,"
				stor****
			",86,0,0
2022-10-12 09:32:00,매국노들이 저지른 짓의 결과,"
				taxk****
			",92,0,0
2022-10-12 09:32:00,리보,"
				yj******
			",101,1,0
2022-10-12 09:31:00,미팅 결과 분석!,"
				jhj6****
			",127,0,0
2022-10-12 09:25:00,주가는 기대감 fda통과되고 가는게 아니다,"
				ja******
			",146,0,0
2022-10-12 09:24:00,상한가,"
				sung****
			",103,2,0
2022-10-12 09:23:00,상한가 가자.,"
				park****
			",96,2,0
2022-10-12 09:23:00,간암 신약  FDA와 PRE ㅡNDA완료,"
				audg****
			",237,7,2
2022-10-12 09:22:00,☆☆간암 1차 치료제 탄생인가?☆☆,"
				1592****
			",131,1,0
2022-10-12 09:22:00,"FDA, 간암 1차 제출자료 별도 보완요청 없이 NDA 진행 긍정적 평가""","
				yaou****
			",287,9,0
2022-10-12 09:17:00,좋은 호재에 10퍼 급등 가자 ,"
				ee******
			",110,2,0
2022-10-12 09:17:00,티타임으로 개미 꼬드기기 ㅋ,"
				orns****
			",94,3,1
2022-10-12 09:11:00,코디엠 벳남개발1,"
				byj2****
			",199,0,0
2022-10-12 09:08:00,오늘그래도,"
				kms8****
			",103,0,0
2022-10-12 09:07:00,[삭제된 게시물의 답글]고점매도승,"
				phg5****
			",82,0,0
2022-10-12 09:06:00,간암 fda 사전미팅 완료,"
				wkdb****
			",137,0,0
2022-10-12 09:05:00,뜬금포로 한방 오를것 같긴한대,"
				wang****
			",126,1,2
2022-10-12 09:02:00,이젠 순조롭게 NDA 신청들어가겠네.,"
				kcki****
			",165,3,1
2022-10-12 09:03:00,[삭제된 게시물의 답글]아직도 NDA타령 하는 진양곤,"
				phg5****
			",87,1,1
2022-10-12 09:00:00,정신나간 개미들!!!!,"
				cc******
			",125,0,2
2022-10-12 08:56:00,금일 종가 ,"
				kore****
			",120,1,1
2022-10-12 08:55:00,오늘 빅스텝에 되지지말고  ㅠ,"
				hans****
			",96,0,2
2022-10-12 08:50:00,양개야,"
				youn****
			",119,0,0
2022-10-12 08:50:00,"HLB,'리보세라닙' 간암 신약허가 관련 미국 FDA와 사전미팅 완료","
				ms******
			",283,12,1
2022-10-12 08:56:00,[삭제된 게시물의 답글]오늘 4짜 깨짐,"
				phg5****
			",74,0,0
2022-10-12 08:45:00,와$$!!  오늘도,"
				cc******
			",113,0,2
2022-10-12 08:45:00,허위언론플레이도 처벌해야함,"
				2021****
			",107,2,1
2022-10-12 08:43:00,애들아~~사기주에 희망회로 돌리지마라 ㅠ,"
				hans****
			",103,1,1
2022-10-12 08:34:00,허위사실 유포시,"
				joos****
			",261,14,1
2022-10-12 08:33:00,니들 진짜 이게 갈거라 생각하냐,"
				limm****
			",164,0,1
2022-10-12 08:21:00,고점에서 3상 데이터가 어쩌고 하던 찬티,"
				ij******
			",241,1,3
2022-10-12 08:14:00,회의가 어느정도면 끝나고 바로 발표하냐 공개들 지져라 ,"
				sons****
			",505,8,2
2022-10-12 08:06:00,권리락,"
				jwpa****
			",684,3,0
2022-10-12 08:05:00,[삭제된 게시물의 답글]멍멍아,"
				c106****
			",124,3,0
2022-10-12 08:02:00,공개들 지져라 성공적이라는데 회의 수고해라,"
				sons****
			",193,2,0
2022-10-12 07:55:00,"28500원, 니가 있어야 할 자리","
				firs****
			",171,3,2
2022-10-12 08:06:00,멍멍아...,"
				c106****
			",87,1,0
2022-10-12 07:53:00,어제 외인 대차 상환수량이,"
				c106****
			",437,8,5
2022-10-12 07:52:00,유증 효력발생안내 전자공시 떳네요!!!,"
				sk32****
			",360,3,0
2022-10-12 07:29:00,유방암  ,"
				is******
			",184,0,0
2022-10-12 07:16:00,ㅠ 폭락장에서 희망회로 돌리고있는 개미들 ㅋ,"
				hans****
			",174,3,2
2022-10-12 07:00:00,"HLB 마이도, 말고","
				cc******
			",204,1,4
2022-10-12 06:57:00,오늘도 개폭락 하모,"
				cc******
			",161,1,2
2022-10-12 01:12:00,북칸을  멸하자,"
				tngh****
			",309,14,4
2022-10-12 00:59:00,친일파 국짐당  놈들을,"
				tngh****
			",330,22,21
2022-10-12 00:59:00,윤석렬  정치 드럽게 배웠다,"
				sdjs****
			",349,30,5
2022-10-12 00:52:00,나스닥  양전,"
				sdjs****
			",237,1,1
2022-10-12 00:52:00,쉿!! 오늘 쩜상이 확실한 이유,"
				ms******
			",382,8,4
2022-10-12 05:25:00,쉿!! 오늘 쩜상이 확실한 이유,"
				hans****
			",119,4,1
2022-10-12 00:52:00,친일 조선총독 이라  선포했다,"
				tngh****
			",260,10,3
2022-10-12 00:09:00,엘비 종토방 정상화좀 시켜보자,"
				daec****
			",254,2,1
2022-10-11 23:45:00,"다들 오늘 오를거라 할 때, 나는 하락에 배팅한 이유","
				seok****
			",280,5,2
2022-10-11 23:38:00,위태 위태한 주식,"
				cyju****
			",144,4,4
2022-10-12 00:03:00,[삭제된 게시물의 답글]미장 떡락 중,"
				seok****
			",124,1,1
2022-10-11 23:27:00,떨어질때 사면되지 악담은 말아다오,"
				daec****
			",119,4,0
2022-10-11 23:06:00,3년은 3자에서눌거다,"
				kms8****
			",138,3,4
2022-10-11 22:51:00,유증 권리는 내일 종가 보유분에 국한됨.,"
				salr****
			",941,15,11
2022-10-11 22:44:00,미장아작하는데,"
				kms8****
			",158,0,4
2022-10-11 22:40:00,초록은  동색이라더니..,"
				tngh****
			",179,7,4
2022-10-11 22:38:00,예정 발행가 34050원보다는 낮은 대략 30000~31000사이 정도 될듯함.,"
				salr****
			",1034,31,1
2022-10-11 22:28:00,권리락 몇프로 빠지나요? ,"
				joos****
			",969,0,5
2022-10-11 22:12:00,기훈이영상구독자,"
				kms8****
			",273,17,6
2022-10-11 22:05:00,내일 신라젠 여부에 따라서 ,"
				jaeg****
			",279,5,2
2022-10-11 21:57:00,삼성아,"
				devi****
			",243,8,3
2022-10-11 21:52:00,엄청떨이질거다,"
				kms8****
			",198,2,3
2022-10-11 21:43:00,2찍들은 좋?어 ㅋ ㅋ ㅋ ,"
				morn****
			",213,15,8
2022-10-11 21:41:00,주주배정 후,"
				jhj6****
			",213,3,2
2022-10-11 21:36:00,유증가 계산해보니,"
				jhj6****
			",317,4,6
2022-10-11 21:32:00,유증가 얼만데??,"
				devi****
			",236,0,2
2022-10-11 21:43:00,[삭제된 게시물의 답글]공시안떳는데 기후니 뭔공시를,"
				seok****
			",169,2,0
2022-10-11 21:13:00,기훈티비랑 세통수는,"
				new4****
			",294,10,3
2022-10-11 21:08:00,유정가,"
				kk06****
			",511,1,0
2022-10-11 20:57:00,오늘 엘비 주가가 의미하는 것은??,"
				seok****
			",268,2,1
2022-10-11 20:51:00,진짜 기훈이 대단하다ㅋㅋ,"
				fory****
			",551,14,3
2022-10-11 20:50:00,말들많네 이정도면 선방이고 지지도 많이 한건대,"
				lamp****
			",158,1,2
2022-10-11 20:47:00,9시 장  시작후,"
				kimd****
			",237,0,0
2022-10-11 20:42:00,썬그라스맨 머하냐?,"
				mapo****
			",122,0,1
2022-10-11 20:38:00,우리가  서로  키우고  올려가야지////,"
				inte****
			",125,1,3
2022-10-11 20:30:00,존버//////,"
				inte****
			",133,0,2
2022-10-11 20:22:00,허위 언론플레이도 검찰 조사해야함,"
				scra****
			",289,15,1
2022-10-11 20:21:00,교모세포종 발표없는 유증은 사기다,"
				cyju****
			",383,8,4
2022-10-11 20:10:00,용산에서 방빼고,"
				tngh****
			",144,6,1
2022-10-11 20:03:00,일말의 기대도 없다,"
				scra****
			",165,3,2
2022-10-11 19:56:00,유증가 확정은,"
				good****
			",1062,24,4
2022-10-11 19:52:00,주가 관리를 이따위로하는데,"
				scra****
			",177,4,0
2022-10-11 19:27:00,토착왜구의 심장 출신 놈들아,"
				tngh****
			",289,14,11
2022-10-11 19:25:00,애들아~내일은 또  빅스탭이다 ㅋ,"
				hans****
			",240,3,2
2022-10-11 19:20:00,레쓰끼리롱입니다 ,"
				odan****
			",152,0,2
2022-10-11 19:18:00, 야이 1 8  개잡주야,"
				lovi****
			",154,4,2
2022-10-11 19:04:00,쉿!! 정정공시 떴다 유증일정 그대로 고고!!,"
				ms******
			",738,4,10
2022-10-11 19:02:00,사기꾼이라  욕하면서,"
				tngh****
			",210,3,2
2022-10-11 18:55:00,간고등어  우동사리 2찍  니들은  무사할까,"
				tngh****
			",165,4,4
2022-10-11 19:03:00,매국노개써근애놈홍어깽깨이,"
				taxk****
			",95,2,1
2022-10-11 19:27:00,[삭제된 게시물의 답글]시장에서 신뢰를 잃은 진양곤...답은,"
				hans****
			",94,0,1
2022-10-11 18:44:00,전자공시 나왔다,"
				aiii****
			",1404,9,12
2022-10-11 18:38:00,"오늘밤,,","
				po******
			",267,3,4
2022-10-11 18:31:00,매수해서 뭐하냐~,"
				okay****
			",165,2,2
2022-10-11 17:54:00,종토방이 조용하네 ㅋ ~ 신저가 470종목 이란다.,"
				han1****
			",302,3,1
2022-10-11 17:52:00,교모세포종 데이타수집 이미 한달 지나,"
				cyju****
			",457,17,5
2022-10-11 17:49:00,에이치엘비 유증 후 nda과정 알려준다 ㅋㅋ,"
				12******
			",392,10,4
2022-10-11 17:40:00,2차 발행가 ,"
				yaou****
			",874,3,11
2022-10-11 17:26:00,내년까지 오를 일이 없을것같아 우울하다,"
				hlbt****
			",346,6,3
2022-10-11 17:09:00,공시 쳐 내놔라,"
				byj2****
			",694,8,1
2022-10-11 17:11:00,[삭제된 게시물의 답글]대통령 없는 대통령 전용기,"
				gt63****
			",135,5,6
2022-10-11 18:10:00,[삭제된 게시물의 답글]빨개이 전술전략,"
				taxk****
			",72,2,0
2022-10-11 17:06:00,지수따윈 핑계다,"
				rome****
			",176,1,0
2022-10-11 17:13:00,[삭제된 게시물의 답글]기후니가,"
				seok****
			",131,0,0
2022-10-11 17:03:00,아이고 스발...,"
				tngh****
			",174,0,2
2022-10-11 17:01:00,시간외 폭등중이네 ㄷㄷㄷ 뭔일있나 ㄷㄷㄷ,"
				dafu****
			",310,0,5
2022-10-11 16:52:00,양고니보다 더 나쁜 쉐리들....,"
				hope****
			",201,2,4
2022-10-11 16:49:00,잘버텼다,"
				ayh9****
			",231,3,5
2022-10-11 16:47:00,간고등어 우동사리 2찍놈들아,"
				tngh****
			",149,4,2
2022-10-11 16:44:00,시외서 걸래질,"
				seok****
			",245,2,4
2022-10-11 16:30:00,3년만에 생각나서 다시 와봄..,"
				yaza****
			",523,21,8
2022-10-11 16:29:00,어떠냐? 폭락 나온다 했지 ,"
				ij******
			",210,2,5
2022-10-11 16:26:00,1차발행가 확정됐네요 29.350원이면,"
				pl******
			",1330,9,25
2022-10-11 16:22:00,유증가는////,"
				inte****
			",440,5,1
2022-10-11 16:18:00,기다리면 ....,"
				inte****
			",263,2,4
2022-10-11 16:17:00,"시외 종가 42,550원","
				seok****
			",334,0,6
2022-10-11 16:11:00,Os21개월넘었다 게임오버야이미,"
				pl******
			",227,3,5
2022-10-11 16:08:00,간고등어  우동사리들아..,"
				tngh****
			",139,2,1
2022-10-11 16:04:00,이 shake it 들 유증가 모자르면,"
				scra****
			",169,1,0
2022-10-11 16:02:00,내일 유증 받을려고,"
				aiii****
			",435,2,11
2022-10-11 16:01:00,그 많았던 교모세포종 얘기 흔적없이 사라짐,"
				cyju****
			",284,16,1
2022-10-11 15:59:00,갓엘비~4만지지하는한 걱정읍다.,"
				ckck****
			",140,1,1
2022-10-11 15:58:00,기후니 주말에  또 빨아되었구먼~~,"
				morn****
			",120,3,0
2022-10-11 15:54:00,기훈이도  좌빨일거야...,"
				tngh****
			",123,1,7
2022-10-11 15:52:00,두달조정,"
				sdk0****
			",188,3,1
2022-10-11 15:51:00,곡소리 들리네...,"
				tngh****
			",138,1,2
2022-10-11 15:49:00,쉿!! 공매금지를 위한 급락!! 유증가 낮게 형성 굿!!,"
				ms******
			",234,1,3
2022-10-11 15:58:00,쉿!! 공매금지를 위한 급락!! 유증가 낮게 형성 굿!!,"
				phg5****
			",74,1,0
2022-10-11 15:45:00,양곤 회장님 까지마라. 안티 공견 단타충들아,"
				ruoo****
			",146,3,5
2022-10-11 15:43:00,제발 기훈이 주딩이좀 어떻게 안되겠니?,"
				jaeg****
			",244,17,1
2022-10-11 15:45:00,제발 기훈이 주딩이좀 어떻게 안되겠니?,"
				seok****
			",108,1,0
2022-10-11 15:43:00,지금 들어가면되나요?,"
				bo******
			",208,2,3
2022-10-11 15:42:00,외국인 속임수 매수,"
				br******
			",197,5,0
2022-10-11 15:39:00,사상 초유의 사태!,"
				jhj6****
			",389,10,2
2022-10-11 15:36:00,진씨 처음부터 그렸던 그림 맞지?,"
				jaeg****
			",198,6,0
2022-10-11 15:40:00,[삭제된 게시물의 답글]양곤 회장님 욕하는 것들은,"
				seok****
			",98,1,0
2022-10-11 15:32:00,진양좇 화이링!!!!!!,"
				kds9****
			",151,5,0
2022-10-11 15:29:00,유증,"
				sjh3****
			",202,3,0
2022-10-11 15:28:00,진씨!!!!!,"
				kds9****
			",164,5,0
2022-10-11 15:25:00,개관은 외인 따까리,"
				kds9****
			",149,1,0
2022-10-11 15:20:00,ㅉㅉ,"
				next****
			",305,8,2
2022-10-11 15:18:00,외인들이,"
				c106****
			",217,1,3
2022-10-11 15:17:00,털렸다고?,"
				jhj6****
			",178,0,0
2022-10-11 15:16:00,24 24 24,"
				is******
			",161,0,0
2022-10-11 15:15:00,진회장 ,"
				ss******
			",258,3,1
2022-10-11 15:12:00,맹물인가  곰탕인가,"
				bill****
			",161,1,1
2022-10-11 15:10:00,아싸리.드뎌 던진다.바다.먹는?님 ,"
				is******
			",127,1,1
2022-10-11 15:08:00,잘 들고 내려가시게..^.^..,"
				mbjs****
			",191,7,1
2022-10-11 15:05:00,유증 실패를 막을 교모세포종 마저 실패,"
				cyju****
			",409,7,5
2022-10-11 15:03:00,엘비에서 거래량 타령하노,"
				ij******
			",176,4,1
2022-10-11 14:59:00,유증나가리냐?,"
				2jin****
			",203,7,0
2022-10-11 14:53:00,"HLB생명과학 도입 항암제, 중국에서 유방암 1차 치료제로 승인받아","
				ms******
			",266,0,4
2022-10-11 15:10:00,"HLB생명과학 도입 항암제, 중국에서 유방암 1차 치료제로 승인받아","
				br******
			",92,0,0
2022-10-11 14:52:00,니미 유증또 연기하믄 사람세키 아니다,"
				kiri****
			",191,4,1
2022-10-11 14:48:00,던진다.ㅉㅉ,"
				is******
			",180,3,1
2022-10-11 14:48:00,오늘 장끝나고 공시와 기사뜬다 ,"
				pl******
			",604,9,14
2022-10-11 14:45:00,이렇게 하방으로 많이 빼는데 개미가 빼겄냐,"
				cerp****
			",241,5,1
2022-10-11 14:44:00,오늘 하락은 뻥카,"
				seok****
			",211,4,4
2022-10-11 14:28:00,엘비가 거의 잡주가 다되었네!!!!!,"
				imb1****
			",150,4,0
2022-10-11 14:26:00,단타치러 들어온 양반들아,"
				ther****
			",142,2,0
2022-10-11 14:22:00,유증불참운동,"
				sung****
			",182,2,1
2022-10-11 14:19:00,형님 이거 너무한거 아니오,"
				is******
			",225,6,0
2022-10-11 14:14:00,매수  !,"
				kore****
			",126,2,1
2022-10-11 14:11:00,41050원에 1700만원 매수,"
				br******
			",168,2,0
2022-10-11 14:09:00,추매타이밍,"
				br******
			",120,0,0
2022-10-11 14:05:00,나가리가?아니자나,"
				nodd****
			",139,1,0
2022-10-11 14:02:00,ㅎ 기막힌 반전이 있을듯!,"
				jhj6****
			",380,1,6
2022-10-11 13:59:00,사진,"
				da******
			",153,2,0
2022-10-11 13:58:00,공시 내용만 봐도 얼마나 쓰레기 기업인지,"
				ij******
			",196,3,1
2022-10-11 13:55:00,진양곤대표는자사주매입하라!,"
				for3****
			",128,0,0
2022-10-11 13:51:00,이봐 진양공 선생..,"
				scra****
			",207,9,0
2022-10-11 13:46:00,막장 드라마 보는 듯.,"
				seok****
			",190,3,0
2022-10-11 13:46:00,유증가 낮추려고 연기한거임?,"
				hlbt****
			",256,3,0
2022-10-11 13:45:00,공매비중 높은 건 피해라,"
				ij******
			",122,1,0
2022-10-11 13:40:00,애들아 약먹고 생존기간이 졸 길어도,"
				hope****
			",222,9,1
2022-10-11 13:39:00,애들아 이게 임상 성공한  엘비니라 ㅋ,"
				hans****
			",134,1,1
2022-10-11 13:37:00,유증실패,"
				woor****
			",158,1,0
2022-10-11 13:34:00,지수 하락에 따른 영향으로 지금의 하락은 아무 의미없다,"
				kmpk****
			",193,4,3
2022-10-11 13:28:00,저렴하게  유증 좀 받아보자!!!!,"
				rdc1****
			",210,5,0
2022-10-11 13:27:00,실패하면 꿀먹은 벙어리되는 진양곤이,"
				cyju****
			",162,5,0
2022-10-11 13:27:00,세력 맛탱이 갔네 유증가도 못 맞추고,"
				hlbt****
			",195,1,0
2022-10-11 13:26:00,아 ㅋㅋㅋ 하루에 3000원 이상 떨어지네 ㅋㅋㅋ,"
				youn****
			",160,1,0
2022-10-11 13:26:00,오늘은,"
				bigy****
			",117,0,0
2022-10-11 13:25:00,고니의눈물은 뭘까,"
				suki****
			",128,1,0
2022-10-11 13:24:00,대형악재발생,"
				gkdl****
			",273,3,5
2022-10-11 13:23:00,악재없는 주가하락은,"
				br******
			",144,2,1
2022-10-11 13:21:00,유증참여하려면,"
				cozy****
			",173,2,0
2022-10-11 13:20:00,유증가,"
				kky1****
			",129,0,0
2022-10-11 13:20:00,키움 미래에셋대 매매 동양,"
				jcu0****
			",169,4,0
2022-10-11 13:19:00,와 이 dog××를 아직도 믿고 있는 사람이 있나,"
				wonc****
			",121,2,0
2022-10-11 13:16:00,바닥난 재료에 망연자실 진양곤,"
				cyju****
			",161,2,4
2022-10-11 13:13:00,ㅋㅋㅋㅋㅋ ,"
				ij******
			",98,0,0
2022-10-11 13:10:00,주식 창에 hlb만 이씨냐.,"
				jack****
			",159,1,1
2022-10-11 13:09:00,이 개나리다,"
				sune****
			",108,0,0
2022-10-11 13:08:00,교모세포종 실패는 치명적,"
				cyju****
			",357,2,8
2022-10-11 13:08:00,개잡주 단타가 답입니다,"
				min7****
			",123,3,0
2022-10-11 13:04:00,내일 4만원 깨지고 2만원 초반 까지 내려간다,"
				jcu0****
			",137,3,1
2022-10-11 13:03:00,북한,"
				bigy****
			",125,0,2
2022-10-11 13:02:00,없어도 급하지않돈2억좀안되게 엘비엘생 ,"
				love****
			",180,0,3
2022-10-11 13:02:00,약도 유증도 둘다 진짜인데~~,"
				imb1****
			",168,0,0
2022-10-11 13:01:00,역시 예상대로,"
				yoon****
			",135,0,0
2022-10-11 13:00:00,똘게이 cca0 다들 한번씩 신고 꾹~~,"
				kmpk****
			",100,0,1
2022-10-11 12:58:00,기훈형님 이건 너무 장난이 심한거 아니오,"
				is******
			",169,0,1
2022-10-11 13:22:00,형님 좋아하시네...,"
				wwoo****
			",68,0,0
